captured_at,compass_angle,creator_id,id,is_pano,organization_id,sequence_id,image_url,geometry,index_right,index,Image reference,Coder name,Coding date,Road survey date,Road name,Section,Distance,Length,Latitude start,Longitude start,Landmark,Comments,Carriageway,Upgrade cost,Motorcycle observed flow,Bicycle observed flow,Pedestrian observed flow across the road,Pedestrian observed flow along the road driver-side,Pedestrian observed flow along the road passenger-side,Land use - driver-side,Land use - passenger-side,Area type,Speed limit,Motorcycle speed limit,Truck speed limit,Differential speed limits,Median type,Centreline rumble strips,Roadside severity - driver-side distance,Roadside severity - driver-side object,Roadside severity - passenger-side distance,Roadside severity - passenger-side object,Shoulder rumble strips,Paved shoulder - driver-side,Paved shoulder - passenger-side,Intersection type,Intersection channelisation,Intersecting road volume,Intersection quality,Property access points,Number of lanes,Lane width,Curvature,Quality of curve,Grade,Road condition,Skid resistance / grip,Delineation,Street lighting,Pedestrian crossing facilities - inspected road,Pedestrian crossing quality,Pedestrian crossing facilities - intersecting road,Pedestrian fencing,Speed management / traffic calming,Vehicle parking,Sidewalk - driver-side,Sidewalk - passenger-side,Service road,Facilities for motorised two wheelers,Facilities for bicycles,Roadworks,Sight distance,Vehicle flow (AADT),Motorcycle %,Pedestrian peak hour flow across the road,Pedestrian peak hour flow along the road driver-side,Pedestrian peak hour flow along the road passenger-side,Bicycle peak hour flow,Operating Speed (85th percentile),Operating Speed (mean),Roads that cars can read,Vehicle Occupant Star Rating Policy Target,Motorcycle Star Rating Policy Target,Pedestrian Star Rating Policy Target,Bicycle Star Rating Policy Target,Annual Fatality Growth Multiplier,School zone warning,School zone crossing supervisor,Latitude end,Longitude end,route,control,control_name,km_start_fraction,km_end_fraction,image_id
1658505757000,0.0,104836952319533,170571848820468,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_N85GycahG7vNzb-nlLJWhPO0IsOsRKamGt2y5xffkDlhlLcRogUhq5Iii0ZlFejt0Y90t41UheXyQZ1FZOq5k5z1ZXj0qu_VNgYgfJT7eEF8AFe0wMOJ4sVY7-yAyjgiriSeEm5VHzzXghnNAL8c?stp=s2048x1024&ccb=10-5&oh=00_AYB3B8F6BIUpKW_M0au9oIpEH34OXmcm91El6p6jNAGWyA&oe=66DF1C6A&_nc_sid=201bca,POINT (100.62537789344788 13.933005041439671),11,12,"['25800_25900_24451_1.jpg', '25800_25900_24451_2.jpg', '25800_25900_24451_3.jpg', '25800_25900_24451_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.1,13.93314648,100.6253281,,2672,1,3,2,1,1,1,1,1,3,2,11,11,7,2,2,1,1,15,2,12,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93417535,100.625255,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25800,25900,47
1658505759666,0.0,104836952319533,177671194671356,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_JC3nlUt3Wx-FaJOsI59wNnyS-F6eCzNwvUn4RuMRDFauyDQdXvPrkTsE0fInIw5o8VZl-FPX5mc6qMMbSeyHwwBnLIgpOVohLoRHyQkSfHxlEKEXXjEvSAmOnfxKq59Yt1E0ik1y-9Og94BpBGQ?stp=s2048x1024&ccb=10-5&oh=00_AYCR2cChL3RfaPVnCV3-ACaoYG2rY-b7hNkl0FwRuLZL4Q&oe=66DF45F8&_nc_sid=201bca,POINT (100.62532961368561 13.933286196901179),11,12,"['25800_25900_24451_1.jpg', '25800_25900_24451_2.jpg', '25800_25900_24451_3.jpg', '25800_25900_24451_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.1,13.93314648,100.6253281,,2672,1,3,2,1,1,1,1,1,3,2,11,11,7,2,2,1,1,15,2,12,1,3,3,12,1,7,3,4,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93417535,100.625255,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25800,25900,48
1658505768000,0.0,104836952319533,1249684735839330,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An-puz6SkBZpM3J_Qg2uNH3tZnVzke3Bn-4Rb7ewV9GCh6dePgJEkjYr04YnHRGydpQDzLwVxCSferhEstFGVfDdMqtifzm44TAq4EDnRkq0t75sG5VEaZGPjlNxqYqtVWkavCzmj-LIW8fv-2f9zb4?stp=s2048x1024&ccb=10-5&oh=00_AYCrWapdG70GzWWqSCTLtvU_ed6fvjoUMid4YnM5CC0FOA&oe=66DF2375&_nc_sid=201bca,POINT (100.6251847743988 13.93409842186729),12,13,"['25900_26000_24452_1.jpg', '25900_26000_24452_2.jpg', '25900_26000_24452_3.jpg', '25900_26000_24452_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.2,13.93403721,100.6251678,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,7,1,1,12,2,11,1,3,3,12,1,7,3,1,3,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93506631,100.6250954,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25900,26000,49
1658505768333,0.0,104836952319533,793641765125662,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8Aua5YRs2yUzlJ9aLW9_muQrIpziwgzJHGkkIR05jvMKTm-OdGosXawPtFfQFNjVtD7hF3nPSQUrVy4F8aDGMpbbg4rHXW8ei20PC05AFKvj4D42f3YuxYvEMX8okT9e0kYcrGTK28PNEOFDLgl_A?stp=s2048x1024&ccb=10-5&oh=00_AYBxD47C3TpdtybpySLWFGYzoiQbB1oWtelToGk7e_wk0w&oe=66DF4E89&_nc_sid=201bca,POINT (100.62517940998077 13.934140074352655),12,13,"['25900_26000_24452_1.jpg', '25900_26000_24452_2.jpg', '25900_26000_24452_3.jpg', '25900_26000_24452_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.2,13.93403721,100.6251678,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,7,1,1,12,2,11,1,3,3,12,1,7,3,1,3,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93506631,100.6250954,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25900,26000,50
1658505767000,0.0,104836952319533,800412837793332,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9V6oa0jgSlQ64y502iUF5z_M7h5PjgAKnDMGyWsdKdOU2nFur-d33XSpRFknJvNEk8Yfo15VG9Ts4s62ObVbaMYLchQuSymD8kdGdm4tM9KTTpBPcaubEl9FU7eqwWTwZwNojXT_oA0e5vHWwBXA?stp=s2048x1024&ccb=10-5&oh=00_AYC8m7loQkS873QhWO8ywfoddpMFM8Wl65N6WaLyddao8Q&oe=66DF3CB3&_nc_sid=201bca,POINT (100.6252008676529 13.933999497184445),12,13,"['25900_26000_24452_1.jpg', '25900_26000_24452_2.jpg', '25900_26000_24452_3.jpg', '25900_26000_24452_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.2,13.93403721,100.6251678,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,7,1,1,12,2,11,1,3,3,12,1,7,3,1,3,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93506631,100.6250954,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25900,26000,51
1658505767333,0.0,104836952319533,2910317302603172,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_2P5XYKXODSiZicRB5bzLL3VL4aBLReUMaRAU3wE38hNCxEWGGtktHmO8s-tGICJ5vKRrT5_Vz5_2wyxQoOf8XQkoEqop5YvLEuwp4fdr356wY8kOC69NxdOjyB-h87QWjIp3pe_2fikdZSEGDmUg?stp=s2048x1024&ccb=10-5&oh=00_AYAY_ISUejnUuorBVeVAq32B9e0__vWOLReW4Pq2Aa2kHQ&oe=66DF31F8&_nc_sid=201bca,POINT (100.62519550323486 13.934025529999815),12,13,"['25900_26000_24452_1.jpg', '25900_26000_24452_2.jpg', '25900_26000_24452_3.jpg', '25900_26000_24452_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.2,13.93403721,100.6251678,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,7,1,1,12,2,11,1,3,3,12,1,7,3,1,3,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93506631,100.6250954,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,25900,26000,52
1658505777000,0.0,104836952319533,792163458893255,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9XQu0rg2Y7CLg7rKYYzXPpoUTopMQxov62c9gLWGs2E2z6Kil2kTCsx3SCnxLTjTTqQKRe6HmwtycI1Yk_YEkypflhK71cDQO4LjEokc-0c5AuRAot_1GyefkG_CfrgExul1KXM5tIOY9xulV6jA?stp=s2048x1024&ccb=10-5&oh=00_AYBK6_Eeul8SE1ufZKouhLyyMadxOzsMRxYyWIlzmpuFiw&oe=66DF4B23&_nc_sid=201bca,POINT (100.62503457069397 13.934921057062098),13,14,"['26000_26100_24453_1.jpg', '26000_26100_24453_2.jpg', '26000_26100_24453_3.jpg', '26000_26100_24453_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.3,13.93492794,100.6250076,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,3,1,1,3,1,1,1,1,2,7,3,1,1,1,1,5,3,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93595715,100.6249353,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26000,26100,53
1658505776666,0.0,104836952319533,190638893392672,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9GHMwcGmHIISb0m8HE7IxL1S0go_79RiYZybFBOSau3WAq5NFsRK524pLPjQdnBr_lXMuk7us6jXbdpMyEq84UV32OAYRMOaFCOeB5h_x8XMZVFMNelJllPvBXMjiVNu5WYoc646uHf6tuYK01Fw?stp=s2048x1024&ccb=10-5&oh=00_AYAZR27L4DllyH_IBpcAf7MrO9pvT6WuFNh7dx85Xy1Xbg&oe=66DF1D69&_nc_sid=201bca,POINT (100.625039935112 13.934879404717591),13,14,"['26000_26100_24453_1.jpg', '26000_26100_24453_2.jpg', '26000_26100_24453_3.jpg', '26000_26100_24453_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.3,13.93492794,100.6250076,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,3,1,1,3,1,1,1,1,2,7,3,1,1,1,1,5,3,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93595715,100.6249353,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26000,26100,54
1658505776333,0.0,104836952319533,874468517179231,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An-d_RV6r5yyoSMMlE7I3mn-4tkyRKRDryQ4Esi7dfjFU2qMZ66sqxy9IKwd8bSL4QJHLonPyBP4htp_d60gSZHSmSZjsHApakU3fX6dQSjoADK_re8D4QV7I8rfx5x2ix4AZSPkeN_lJFQN1DY8gQ8?stp=s2048x1024&ccb=10-5&oh=00_AYA6RZyqSPtxSfex3GqSulPZ3U_c7TrYudLIXW64z7vA7w&oe=66DF4265&_nc_sid=201bca,POINT (100.62505066394806 13.934842958909996),13,14,"['26000_26100_24453_1.jpg', '26000_26100_24453_2.jpg', '26000_26100_24453_3.jpg', '26000_26100_24453_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.3,13.93492794,100.6250076,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,3,1,1,3,1,1,1,1,2,7,3,1,1,1,1,5,3,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93595715,100.6249353,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26000,26100,55
1658505778000,0.0,104836952319533,423601786480796,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8WdSd4W5qnpjhEDEX9InaCXKyY_dkW4GIgBkUqQvxDb-w6kB2QmoQ5VFa4B9r416ovRdoLlQF_81dGyskYURY-G_2BxXQN0MCbEOG51w4YOYEIwzFce4W8gwQ9wHibNR4i8SSsvnXpW3nYqIVaK8o?stp=s2048x1024&ccb=10-5&oh=00_AYB5ZQcbQG873WYMtAikVpviRoreYyMN6R_5dSe3USQmAQ&oe=66DF1FFC&_nc_sid=201bca,POINT (100.62502384185791 13.934983535564726),13,14,"['26000_26100_24453_1.jpg', '26000_26100_24453_2.jpg', '26000_26100_24453_3.jpg', '26000_26100_24453_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.3,13.93492794,100.6250076,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,11,1,3,3,12,1,7,3,1,3,1,1,3,1,1,1,1,2,7,3,1,1,1,1,5,3,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93595715,100.6249353,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26000,26100,56
1658505787666,0.0,104836952319533,746510699900237,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An9D7G3xFJH6saPOuHS6TntiMNANWdmdzdXOLfMSBnEeoOBTR9CM5ApT_HN-NrnuLLN3bZMB_bsbTAtBWawdego3eA-9vyvh7AnPqqewzRS_eXfUGlkdVhz0qCYeKtlqj1qnAO6mHWBmzVe7xo2Quw?stp=s2048x1024&ccb=10-5&oh=00_AYAZ2xwKFerl0IedN5NjDxVUinoiaSK1fd8_6Uxny95USQ&oe=66DF1A06&_nc_sid=201bca,POINT (100.62485218048096 13.935946743674705),14,15,"['26100_26200_24454_1.jpg', '26100_26200_24454_2.jpg', '26100_26200_24454_3.jpg', '26100_26200_24454_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.4,13.93581963,100.6248474,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93684839,100.6247773,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26100,26200,57
1658505785500,0.0,104836952319533,5358584830901945,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8xFc7FPV0ihI6Uqrc2HEmlk8wE8HHjC5SjKUwUPtq-lwtVVu1xQfbchTjztb2E0w1EimKlxwqh1udPWIBf9G3bJmeAHUVjjhNeAWGLaE2t_pTcCJhRBr4P9WSJEAwjNZ06qqbY74gp9yrQfS7DdA?stp=s2048x1024&ccb=10-5&oh=00_AYBH7kvOiZhAL_YXpRzTMgnnP0cabJjyrmg7QiJ9jXDbXw&oe=66DF205C&_nc_sid=201bca,POINT (100.62488973140717 13.93573848280218),14,15,"['26100_26200_24454_1.jpg', '26100_26200_24454_2.jpg', '26100_26200_24454_3.jpg', '26100_26200_24454_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.4,13.93581963,100.6248474,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93684839,100.6247773,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26100,26200,58
1658505787000,0.0,104836952319533,779348399929688,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_rmqGRACsaEdJ1X9HI0NLjQ9wRMYRh2z1FA-UpcFI3f6Q3lOAc4ZTXcQD6YWqY0hxh6NmAZ5VQ_DNKumU2ziniKNJyaSnW92HC0O-gnuCOtmY8kwH1CDgOUoJqhDnTaf23E6J7zJFHPISYDjeL7A?stp=s2048x1024&ccb=10-5&oh=00_AYDJdxUCwjk1oHELqt7EnG5JKjkOODRF2LsAywOvyZ2lGA&oe=66DF36AF&_nc_sid=201bca,POINT (100.62486290931702 13.935879058911738),14,15,"['26100_26200_24454_1.jpg', '26100_26200_24454_2.jpg', '26100_26200_24454_3.jpg', '26100_26200_24454_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.4,13.93581963,100.6248474,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93684839,100.6247773,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26100,26200,59
1658505786000,0.0,104836952319533,3559893704237707,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An-hfs7Nh_eca0KsfpxUpLtz8tpwjwK77tiRSJILw2ppNiV3SZ2UyMoa10pk48-WTk5vWyx1v6i805qhnG_0RZsyZpeyOSdkx-TZln2pyZM_JDkMYV39eEPdcY0aqLdRR8e_BpiIiSysF1VnVeSIuA?stp=s2048x1024&ccb=10-5&oh=00_AYBJJONARgcclFPJkhJdXXw9XOjiAQarsbDbh5ioIyRwjg&oe=66DF4D86&_nc_sid=201bca,POINT (100.6248790025711 13.935780134991731),14,15,"['26100_26200_24454_1.jpg', '26100_26200_24454_2.jpg', '26100_26200_24454_3.jpg', '26100_26200_24454_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.4,13.93581963,100.6248474,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93684839,100.6247773,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26100,26200,60
1658505796000,0.0,104836952319533,457263852989133,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8xYgcReAOfX6-QH5xVpNZAXKp_M4N53pW9chLnOoTNAA__OebZJSdKRUU34j_o0PA6Vtipg4DWuKuT0558o6lCtTPWyq5XgClEURdInSTXhPR7dGgZo1UrTmWw391tqQT_fiiXKe2joaRFipTSFQ?stp=s2048x1024&ccb=10-5&oh=00_AYDcbXWinIw311MkX_0eASkbSa9wP3298qsCORCzi2TyjA&oe=66DF2B72&_nc_sid=201bca,POINT (100.6246966123581 13.936811024288275),15,16,"['26200_26300_24455_1.jpg', '26200_26300_24455_2.jpg', '26200_26300_24455_3.jpg', '26200_26300_24455_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.5,13.93671036,100.6246872,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93773901,100.624616,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26200,26300,61
1658505795666,0.0,104836952319533,730597411528660,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_2czM0IizQTHN3E9wD8e5qUBH9ds2zxQ-HXJ4RVaJ-9mR1b2S5N2hprjeT-y7yPB7ZqaiQcOKmawD8oQscZDJH-v0WpDbmy1lneOcBksGB8AtZ1uo2wY_U31VQ1aV3BhYZOsQC6vj-67sr4L5gtZM?stp=s2048x1024&ccb=10-5&oh=00_AYCjleC43N1XS-7yPZATCWTwiVz0C8vwYikEaFK6qT5rdw&oe=66DF1E80&_nc_sid=201bca,POINT (100.62470197677612 13.93676937228473),15,16,"['26200_26300_24455_1.jpg', '26200_26300_24455_2.jpg', '26200_26300_24455_3.jpg', '26200_26300_24455_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.5,13.93671036,100.6246872,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93773901,100.624616,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26200,26300,62
1658505795000,0.0,104836952319533,1218192212281485,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An8kJ6ThaFcCo3bDFH-kujK3y0PB0KOD9Mw6G85bivkKXpfop8rDcKozOirWtQlPlaXYpXsfT_XmjVAmKOyR_fTCPKLjoOb0j8Wsg0-6jK73ecJOySNZUJMcYYVWknEZB5iKQHdP5_xsutA80D2sqw?stp=s2048x1024&ccb=10-5&oh=00_AYBJHKa0h6xWvi9eFonSWjhBuX_HZ5MQnMz802JwDgtK4g&oe=66DF2045&_nc_sid=201bca,POINT (100.62471270561218 13.936706894265285),15,16,"['26200_26300_24455_1.jpg', '26200_26300_24455_2.jpg', '26200_26300_24455_3.jpg', '26200_26300_24455_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.5,13.93671036,100.6246872,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93773901,100.624616,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26200,26300,63
1658505796500,0.0,104836952319533,1206993040146594,True,847816602847945,7D138EP5iYGfTAhnerv9uQ,https://scontent-lhr8-2.xx.fbcdn.net/m1/v/t6/An_SIC8CvrJorrXXTWR43wK4F6kILwXEjQQLpYD_r_292zuHTg7CP5DZjsrIkFP4L3W_z0HSj0IQrS4COwK9kvKYU6fYgWcGCMA6Dkh6n6TgLEQdTZVnCHKHcLERJEXlXu8BKc3-ot_8rk4R-l6GPyA?stp=s2048x1024&ccb=10-5&oh=00_AYA5b4lJ4g--iPjBTSvSKEsn7ystFiaiiAkpq6BnZNG5Pw&oe=66DF2526&_nc_sid=201bca,POINT (100.62469124794006 13.9368370567867),15,16,"['26200_26300_24455_1.jpg', '26200_26300_24455_2.jpg', '26200_26300_24455_3.jpg', '26200_26300_24455_4.jpg']",staff_cu,10/12/2023,,1,102,0.1,1.5,13.93671036,100.6246872,,2672,1,3,1,1,1,1,1,1,4,2,11,11,7,2,6,1,1,12,2,12,1,3,3,12,1,7,3,1,4,1,1,3,1,1,1,1,2,7,3,7,1,1,1,5,2,1,6,4,1,1,22573,3,2,2,3,1,11,11,1,1,3,3,3,1,4,3,13.93773901,100.624616,1,102,à¹à¸¢à¸à¸„à¸›à¸­. - à¸ªà¸™à¸²à¸¡à¸à¸µà¸¬à¸²à¸˜à¸¹à¸›à¸°à¹€à¸•à¸¡à¸µà¸¢à¹Œ,26200,26300,64
